run_id,model,data,latent_dim,lr,betas_0,gate_weight,recon_weight,tc_weight,fm_weight,elapsed_s,status,metric__zero_ratio_real,metric__zero_ratio_synthetic,metric__zero_ratio_diff,metric__mean_real,metric__mean_synthetic,metric__mean_diff,metric__std_real,metric__std_synthetic,metric__std_diff,metric__skewness_real,metric__skewness_synthetic,metric__skewness_diff,metric__kurtosis_real,metric__kurtosis_synthetic,metric__kurtosis_diff,metric__quantile_10_diff,metric__quantile_25_diff,metric__quantile_50_diff,metric__quantile_75_diff,metric__quantile_90_diff,metric__quantile_95_diff,metric__quantile_99_diff,metric__mean_quantile_diff,metric__autocorr_mae,metric__wasserstein_distance,metric__kl_divergence,metric__mmd,metric__ps,metric__ds,metric__lps,metric__lds
19,zits-gan,iot,64,5e-05,0.0,1.0,10.0,2.0,0.5,334.6,ok,0.7410672443028625,0.6696876712328768,0.07137957306998577,2568.7263168092522,26114.31697545698,23545.59065864773,5633.432110483928,37195.525729164125,31562.093618680196,2.851070761373232,0.7233096224670252,2.127761138906207,9.791734012244946,-1.4750346675109929,11.26676867975594,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11338390161755205,69139.03009213008,33.356925838508324,0.002,2377.070235911465,0.0,2377.074067042041,0.31799999999999995
20,zits-gan,iot,32,5e-05,0.0,1.0,20.0,0.0,2.0,340.2,ok,0.7410672443028625,0.7054147945205479,0.03565244978231463,2568.7263168092522,15019.289437347463,12450.56312053821,5633.432110483928,24330.45239732069,18697.02028683676,2.851070761373232,1.165926267107583,1.685144494265649,9.791734012244946,-0.3107849790467352,10.102518991291682,0.0,0.0,0.0,35779.021484375,46913.79453125001,49578.907421874996,49023.22804687501,25899.278783482147,0.10766476132675122,41065.74205046009,4.87977398824477,0.002,2376.8966273142933,0.0,2376.9218113408206,0.485
21,zits-gan,iot,64,0.0001,0.0,5.0,20.0,0.5,2.0,328.8,ok,0.7410672443028625,0.7200202739726027,0.021046970330259818,2568.7263168092522,13588.382903465279,11019.656586656027,5633.432110483928,23079.14703784346,17445.71492735953,2.851070761373232,1.3201485255938659,1.5309222357793661,9.791734012244946,0.17466997045658683,9.61706404178836,0.0,0.0,0.0,29525.9697265625,44168.680859375025,47641.27011718748,49863.8359375,24457.108091517857,0.10075124073713446,38614.28868952852,4.6533578058275475,0.002,2377.092342664218,0.0,2376.9028192033647,0.3215
22,zits-gan,iot,32,5e-05,0.0,10.0,10.0,0.5,2.0,355.7,ok,0.7410672443028625,0.6851430136986302,0.05592423060423235,2568.7263168092522,24895.794624222795,22327.068307413545,5633.432110483928,36745.83849999474,31112.40638951081,2.851070761373232,0.8000091819880497,2.0510615793851823,9.791734012244946,-1.3577601827018089,11.149494194946755,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11339561696934777,69149.72955732027,10.317554460400682,0.002,2376.9415082121013,0.0665,2377.0304642315386,0.35350000000000004
23,zits-gan,iot,64,0.0002,0.0,10.0,5.0,1.0,2.0,634.1,ok,0.7410672443028625,0.7364832876712328,0.004583956631629693,2568.7263168092522,591.1178120554735,1977.6085047537788,5633.432110483928,4215.579092525443,1417.853017958485,2.851070761373232,10.426449782360777,7.575379020987545,9.791734012244946,138.2652400026453,128.47350599040035,0.0,0.0,0.0,1319.9999999786655,10050.491274940967,14788.478536653518,6311.422578124995,4638.627484242593,0.08239643694008597,8105.991078190092,2.396512243033019,0.002,2376.899520232916,0.07699999999999996,2377.0773256714583,0.3295
24,zits-gan,iot,64,0.0001,0.5,10.0,10.0,2.0,1.0,376.3,ok,0.7410672443028625,0.7037484931506849,0.03731875115217764,2568.7263168092522,23472.533570521457,20903.807253712206,5633.432110483928,36180.55095354539,30547.11884306146,2.851070761373232,0.8928927751359677,1.9581779862372644,9.791734012244946,-1.2023208321271925,10.994054844372139,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11445815480812768,69311.33994792574,26.06153651983739,0.002,2377.022538572049,0.0,2376.925682053888,0.3305
25,zits-gan,iot,128,0.0001,0.0,10.0,10.0,2.0,0.5,1212.0,ok,0.7410672443028625,0.701597808219178,0.03946943608368447,2568.7263168092522,23656.457415182515,21087.73109837326,5633.432110483928,36274.7285171996,30641.296406715668,2.851070761373232,0.8812494854528354,1.9698212759203966,9.791734012244946,-1.2233993442652422,11.015133356510189,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11423055719684469,69356.65214804429,32.178020319214156,0.002,2377.0531667030573,0.122,2376.9631976234195,0.392
26,zits-gan,iot,64,0.0002,0.0,5.0,1.0,1.0,0.5,664.8,ok,0.7410672443028625,0.7245079452054795,0.016559299097383073,2568.7263168092522,5917.327540146444,3348.601223337192,5633.432110483928,20587.565232476543,14954.133121992614,2.851070761373232,3.2333743652894382,0.3823036039162062,9.791734012244946,8.514750749337052,1.276983262907894,0.0,0.0,0.0,1319.9999964671872,10047.467650675773,64489.0,53642.0,18499.781092448993,0.03732585316335688,20632.034009277115,3.812498448667542,0.002,2376.8490296353816,0.0,2377.084940896583,0.15249999999999997
27,zits-gan,iot,32,0.0002,0.0,5.0,20.0,1.0,0.5,376.7,ok,0.7410672443028625,0.6809232876712329,0.060143956631629636,2568.7263168092522,25290.953437703407,22722.227120894153,5633.432110483928,36947.40058751271,31313.968477028782,2.851070761373232,0.7764102827350762,2.074660478638156,9.791734012244946,-1.3971305094946016,11.188864521739548,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11504915858683917,69342.48691440943,29.851751591843822,0.002,2376.936907782924,0.0,2377.1029928259613,0.49950000000000006
28,zits-gan,iot,64,0.0002,0.0,5.0,10.0,0.5,1.0,360.8,ok,0.7410672443028625,0.7025934246575343,0.038473819645328255,2568.7263168092522,3374.3776354540746,805.6513186448224,5633.432110483928,6735.6185378691425,1102.1864273852143,2.851070761373232,3.4791020959302172,0.6280313345569852,9.791734012244946,23.40251224504658,13.610778232801634,0.0,0.0,0.0,3723.672119140625,2862.8143554687504,2058.40117187499,1890.399296874999,1505.0409919084807,0.10408064508736374,1778.2937855988228,0.09608701843140255,0.002,2377.0434942282914,0.0,2376.9362611007214,0.261
29,zits-gan,iot,64,0.0002,0.0,1.0,5.0,0.5,0.5,461.3,ok,0.7410672443028625,0.6662723287671233,0.07479491553573925,2568.7263168092522,26457.493209857126,23888.766893047876,5633.432110483928,37383.63048151488,31750.198371030954,2.851070761373232,0.7052479489861675,2.1458228123870646,9.791734012244946,-1.5026176307679555,11.294351643012902,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11374689777938404,69358.25397566469,25.74138708122937,0.002,2377.0901001302836,0.0,2377.0893188043833,0.274
30,zits-gan,iot,32,0.0002,0.5,10.0,20.0,1.0,0.5,360.7,ok,0.7410672443028625,0.7438882191780822,0.002820974875219706,2568.7263168092522,12906.3684596337,10337.642142824448,5633.432110483928,22845.955120559203,17212.523010075274,2.851070761373232,1.3627037647106615,1.4883669966625706,9.791734012244946,0.2217423940554717,9.569991618189475,0.0,0.0,0.0,29305.90234375,43069.25546875001,45531.933789062474,49391.95539062501,23899.863856026786,0.10814225332478403,40474.07508688515,5.880954259186669,0.002,2377.0734988177537,0.0,2377.057915984988,0.48150000000000004
31,zits-gan,iot,64,0.0001,0.5,5.0,20.0,0.0,1.0,361.5,ok,0.7410672443028625,0.7223676712328767,0.01869957306998582,2568.7263168092522,14091.072773947628,11522.346457138376,5633.432110483928,23963.10952891282,18329.67741842889,2.851070761373232,1.2995815109709996,1.5514892504022324,9.791734012244946,0.06270091707324399,9.729033095171703,0.0,0.0,0.0,30809.36865234375,46662.115625000006,50093.96542968748,50536.92664062501,25443.19662109375,0.1031014308834706,40835.72269419979,4.769105812354217,0.002,2376.874125356686,0.121,2376.9210978951455,0.035499999999999976
32,zits-gan,iot,32,5e-05,0.0,1.0,1.0,0.5,1.0,403.6,ok,0.7410672443028625,0.6687841095890411,0.07228313471382142,2568.7263168092522,26258.780862056934,23690.05454524768,5633.432110483928,37313.1585039411,31679.72639345717,2.851070761373232,0.7172382335777528,2.1338325277954793,9.791734012244946,-1.4855687481220545,11.277302760367,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11357455053704306,69359.51704905654,33.63167701525802,0.002,2376.8831702037933,0.0,2376.9830220692515,0.5
33,zits-gan,iot,128,0.0002,0.5,1.0,20.0,2.0,2.0,361.4,ok,0.7410672443028625,0.6539347945205479,0.0871324497823146,2568.7263168092522,27326.119865858305,24757.393549049055,5633.432110483928,37576.48779145745,31943.055680973524,2.851070761373232,0.649122939571124,2.201947821802108,9.791734012244946,-1.5764546833549467,11.368188695599892,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11258223336925008,69041.9063105366,33.66897485125621,0.002,2376.948979309726,0.0,2376.8840591648222,0.056499999999999995
34,zits-gan,iot,32,0.0002,0.0,10.0,10.0,0.5,1.0,2103.3,ok,0.7410672443028625,0.7440635616438356,0.0029963173409730537,2568.7263168092522,3290.166820754393,721.4405039451408,5633.432110483928,6984.1708602281,1350.7387497441714,2.851070761373232,3.56075486401778,0.7096841026445482,9.791734012244946,23.914296414566675,14.122562402321728,0.0,0.0,0.0,52.31695556640625,3361.1875000000036,2793.1826171874964,1667.1245703124987,1124.830234723772,0.10592104288468922,3091.431245818273,0.21586847323889283,0.002,2376.951164269948,0.0,2376.991067018628,0.08450000000000002
35,zits-gan,iot,128,5e-05,0.5,1.0,10.0,0.5,0.5,393.6,ok,0.7410672443028625,0.7043627397260274,0.03670450457683516,2568.7263168092522,3425.0304525542383,856.3041357449861,5633.432110483928,6617.494280994621,984.0621705106923,2.851070761373232,3.2231171406240464,0.3720463792508144,9.791734012244946,21.096446008201394,11.304711995956447,0.0,0.0,0.0,4584.802490234375,2939.2509765625036,1774.4445312499884,2588.3328710937494,1698.1186955915166,0.10644243928051796,2136.358090635972,0.16247580764721237,0.002,2377.0617471723317,0.0,2377.004805746436,0.22999999999999998
36,zits-gan,iot,64,0.0001,0.0,10.0,20.0,1.0,0.5,366.7,ok,0.7410672443028625,0.7143654794520548,0.026701764850807774,2568.7263168092522,13070.783570742167,10502.057253932915,5633.432110483928,21972.31963899165,16338.88752850772,2.851070761373232,1.311909660037145,1.539161101336087,9.791734012244946,0.20107853316417135,9.590655479080775,0.0,0.0,0.0,28902.9541015625,40816.396484375,44519.934765624996,46756.533828125,22999.402739955352,0.10565803702458867,35842.23787761952,4.213404908512962,0.002,2376.9487520929456,0.0,2377.0148490511656,0.1865
37,zits-gan,iot,32,0.0002,0.0,5.0,20.0,2.0,0.5,366.5,ok,0.7410672443028625,0.7522613698630137,0.011194125560151202,2568.7263168092522,12719.796450040134,10151.070133230882,5633.432110483928,23024.5582978586,17391.12618737467,2.851070761373232,1.414008867053235,1.437061894319997,9.791734012244946,0.35421003474366675,9.437523977501279,0.0,0.0,0.0,1320.0,43985.959765625004,47216.84511718749,49539.5871875,20294.62743861607,0.10922227672551069,41423.940247530714,5.389528482831208,0.002,2377.069778848696,0.0,2377.0307893764257,0.12949999999999995
38,zits-gan,iot,128,0.0001,0.5,1.0,5.0,2.0,0.5,365.8,ok,0.7410672443028625,0.6845693150684932,0.05649792923436936,2568.7263168092522,3271.459126807134,702.7328099978818,5633.432110483928,8483.110855771944,2849.6787452880153,2.851070761373232,3.4815513709600414,0.6304806095868094,9.791734012244946,16.47082471372468,6.679090701479735,0.0,0.0,0.0,1318.9492179751396,5234.693164062508,8508.289648437476,9177.367695312503,3462.7571036839468,0.03831923075041832,4662.609622307894,0.6177260509361517,0.002,2376.8916594061493,0.0,2376.8972929389356,0.3275
39,zits-gan,iot,64,0.0002,0.0,10.0,5.0,1.0,0.5,365.1,ok,0.7410672443028625,0.728533698630137,0.012533545672725577,2568.7263168092522,132.9076886095791,2435.818628199673,5633.432110483928,1791.785349997995,3841.6467604859336,2.851070761373232,25.832425590722053,22.98135482934882,9.791734012244946,771.0168997994905,761.2251657872455,0.0,0.0,0.0,1319.9990879692632,10049.597993195057,14774.028295230866,23056.52393066406,7028.5927581513215,0.08461140603245348,9472.240455067029,4.555011602464196,0.002,2376.9319731089117,0.051000000000000045,2376.9752291469813,0.29000000000000004
40,zits-gan,iot,64,0.0001,0.5,10.0,1.0,0.0,1.0,408.8,ok,0.7410672443028625,0.7192098630136986,0.021857381289163924,2568.7263168092522,6134.040733154507,3565.3144163452544,5633.432110483928,19653.230979953223,14019.798869469294,2.851070761373232,3.042788377118005,0.19171761574477308,9.791734012244946,7.5837612820073925,2.207972730237554,0.0,0.0,0.0,1319.9539647325873,9534.291619873036,55132.475781249916,53642.0,17089.817337979362,0.049258159885066675,19720.212163566,3.3592845190764278,0.002,2377.08840036304,0.0,2376.8624659325837,0.1905
41,zits-gan,iot,128,5e-05,0.5,10.0,10.0,0.0,1.0,408.9,ok,0.7410672443028625,0.6896421917808219,0.05142505252204066,2568.7263168092522,24569.002119202698,22000.275802393444,5633.432110483928,36636.310207468974,31002.878096985045,2.851070761373232,0.8214321981651883,2.0296385632080436,9.791734012244946,-1.323968818218603,11.11570283046355,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11322129531287069,69243.03560112424,16.576378664039932,0.002,2377.095464619613,0.0,2376.9163073535083,0.135
42,zits-gan,iot,64,0.0001,0.0,1.0,10.0,2.0,2.0,379.4,ok,0.7410672443028625,0.660625205479452,0.0804420388234105,2568.7263168092522,26867.675801214682,24298.949484405428,5633.432110483928,37490.680258409004,31857.248147925075,2.851070761373232,0.6791750118143329,2.171895749558899,9.791734012244946,-1.5379413564886564,11.329675368733604,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11308566093480224,69247.71554966309,31.88419278472008,0.002,2377.0857511551144,0.0,2376.988887045157,0.49950000000000006
43,zits-gan,iot,64,5e-05,0.5,1.0,10.0,1.0,2.0,480.4,ok,0.7410672443028625,0.6485698630136987,0.09249738128916385,2568.7263168092522,27861.38126027397,25292.654943464717,5633.432110483928,37849.620085070535,32216.187974586606,2.851070761373232,0.6223903285291896,2.228680432844042,9.791734012244946,-1.6126302789533273,11.404364291198274,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.112625828569993,69359.56212456264,33.693209935105145,0.002,2376.9735173278928,0.0,2376.870541470611,0.5
44,zits-gan,iot,32,0.0001,0.5,5.0,20.0,0.0,1.0,365.3,ok,0.7410672443028625,0.7255178082191781,0.01554943608368442,2568.7263168092522,13230.211879689503,10661.48556288025,5633.432110483928,22547.89174826731,16914.45963778338,2.851070761373232,1.2963183847389819,1.5547523766342501,9.791734012244946,0.07157142132401528,9.720162590920932,0.0,0.0,0.0,30206.98828125,42284.951171875,44817.016015624984,47281.88312499999,23512.97694196428,0.10904397247364281,38281.81860113246,4.596345516246505,0.002,2376.967732347214,0.0,2377.015293727112,0.32299999999999995
45,zits-gan,iot,64,0.0001,0.0,5.0,10.0,0.0,2.0,365.7,ok,0.7410672443028625,0.7232657534246575,0.01780149087820504,2568.7263168092522,3592.021403903432,1023.29508709418,5633.432110483928,7310.6970877155845,1677.2649772316563,2.851070761373232,3.2021092284237804,0.3510384670505484,9.791734012244946,18.81307248930846,9.021338477063514,0.0,0.0,0.0,3118.49853515625,4406.3487304687515,3897.03056640624,518.9712304687491,1705.8355803571415,0.10507471026443134,3092.411619979038,0.16331640057376617,0.002,2376.922281022167,0.052000000000000046,2376.898721087682,0.13949999999999996
46,zits-gan,iot,32,0.0001,0.0,10.0,10.0,2.0,2.0,394.5,ok,0.7410672443028625,0.7020120547945206,0.03905518950834197,2568.7263168092522,23623.380722840844,21054.654406031594,5633.432110483928,36259.83016879306,30626.39805830913,2.851070761373232,0.883419265602704,1.967651495770528,9.791734012244946,-1.2195609468335717,11.011294959078517,0.0,0.0,0.0,77960.0,69229.0,64489.0,53642.0,37902.857142857145,0.11383598634431673,69355.85870948386,26.96914612025992,0.002,2376.938036885774,0.0,2377.051223693824,0.5
